time,pm10,pm2_5,carbon_monoxide,carbon_dioxide,nitrogen_dioxide,sulphur_dioxide,ozone,aerosol_optical_depth,dust,uv_index,uv_index_clear_sky,methane
2023-09-02T06:00,107.8,41.2,551.0,,32.9,15.2,34.0,0.33,133.0,0.15,0.15,
2023-09-02T07:00,100.8,43.7,633.0,,33.6,15.9,47.0,0.33,128.0,0.85,0.85,
2023-09-02T08:00,103.8,41.3,651.0,,31.4,16.0,65.0,0.32,129.0,2.55,2.55,
2023-09-02T09:00,96.6,35.9,543.0,,23.6,15.1,93.0,0.32,134.0,5.0,5.0,
2023-09-02T10:00,89.4,29.9,372.0,,13.0,13.5,126.0,0.32,146.0,7.5,7.5,
2023-09-02T11:00,105.5,28.3,241.0,,5.2,12.0,149.0,0.34,184.0,9.1,9.1,
2023-09-02T12:00,146.7,31.1,191.0,,2.3,10.4,154.0,0.39,276.0,9.15,9.15,
2023-09-02T13:00,183.9,34.2,182.0,,2.3,8.7,148.0,0.44,393.0,7.7,7.7,
2023-09-02T14:00,217.0,37.6,195.0,,4.1,7.8,140.0,0.5,470.0,5.35,5.35,
2023-09-02T15:00,238.4,40.9,228.0,,7.7,7.8,133.0,0.55,470.0,2.95,2.95,
2023-09-02T16:00,222.6,44.1,283.0,,13.2,8.4,125.0,0.58,430.0,1.2,1.2,
2023-09-02T17:00,175.6,41.0,327.0,,18.3,9.7,114.0,0.5,342.0,0.3,0.3,
2023-09-02T18:00,167.6,46.0,416.0,,27.5,12.4,93.0,0.49,327.0,0.0,0.0,
2023-09-02T19:00,171.4,50.5,542.0,,40.3,16.3,65.0,0.45,307.0,0.0,0.0,
2023-09-02T20:00,179.3,53.3,664.0,,50.2,20.7,43.0,0.41,300.0,0.0,0.0,
2023-09-02T21:00,187.7,55.8,773.0,,54.4,26.4,34.0,0.37,321.0,0.0,0.0,
2023-09-02T22:00,203.5,60.1,878.0,,55.7,32.6,32.0,0.34,355.0,0.0,0.0,
2023-09-02T23:00,222.6,65.0,967.0,,56.8,36.2,29.0,0.32,370.0,0.0,0.0,
2023-09-03T00:00,229.6,68.0,1054.0,,59.2,35.2,21.0,0.31,350.0,0.0,0.0,
2023-09-03T01:00,218.9,68.5,1125.0,,61.3,31.6,11.0,0.31,311.0,0.0,0.0,
2023-09-03T02:00,187.7,64.0,1130.0,,61.3,27.8,5.0,0.31,273.0,0.0,0.0,
2023-09-03T03:00,163.0,57.0,1017.0,,58.0,24.3,2.0,0.32,240.0,0.0,0.0,
2023-09-03T04:00,143.9,50.8,837.0,,52.6,20.6,2.0,0.34,208.0,0.0,0.0,
2023-09-03T05:00,144.4,48.3,630.0,,41.7,18.8,17.0,0.32,211.0,0.0,0.0,
2023-09-03T06:00,128.5,48.0,657.0,,40.4,19.0,30.0,0.35,188.0,0.1,0.1,
2023-09-03T07:00,118.5,49.0,688.0,,38.2,19.2,50.0,0.37,158.0,0.8,0.8,
2023-09-03T08:00,114.1,42.8,667.0,,33.8,18.8,72.0,0.38,150.0,2.35,2.35,
2023-09-03T09:00,106.6,36.9,546.0,,25.0,17.2,99.0,0.38,182.0,4.65,4.65,
2023-09-03T10:00,121.5,33.6,373.0,,14.0,14.9,128.0,0.41,237.0,6.9,6.9,
2023-09-03T11:00,149.5,33.5,241.0,,5.9,12.8,148.0,0.43,292.0,8.4,8.4,
