id,date,corrib_production,moffat,ROI_imports_via_interconnector,total
2070,2023-09-01,34.9108,168.011,122.292,325.214
2071,2023-09-02,34.9391,146.822,104.032,285.794
2072,2023-09-03,34.9072,130.722,96.9133,262.543
2073,2023-09-04,34.5675,140.789,103.145,278.501
2074,2023-09-05,34.4242,122.0,89.7044,246.129
2075,2023-09-06,34.266,140.978,105.024,280.268
2076,2023-09-07,34.2533,155.256,119.369,308.878
2077,2023-09-08,34.1067,159.056,121.562,314.724
2078,2023-09-09,34.2666,134.611,103.185,272.062
2079,2023-09-10,34.2531,129.533,99.8118,263.598
2080,2023-09-11,34.5711,144.078,106.175,284.824
2081,2023-09-12,34.4504,149.822,115.792,300.065
2082,2023-09-13,34.3592,122.011,89.0541,245.424
2083,2023-09-14,34.4276,161.922,120.636,316.986
2084,2023-09-15,34.3629,144.011,101.276,279.65
2085,2023-09-16,34.2335,99.6222,65.6904,199.546
2086,2023-09-17,34.1823,141.578,103.184,278.944
2087,2023-09-18,34.1274,100.811,58.3316,193.27
2088,2023-09-19,33.7264,96.7667,52.3143,182.807
2089,2023-09-20,34.1633,107.389,71.0871,212.639
2090,2023-09-21,34.034,131.722,101.773,267.529
2091,2023-09-22,34.0906,120.722,102.919,257.732
2092,2023-09-23,33.8,89.1667,66.9217,189.888
2093,2023-09-24,33.7318,67.0889,43.2806,144.101
2094,2023-09-25,33.7074,69.8444,48.2015,151.753
2095,2023-09-26,33.9123,101.0,71.2798,206.192
2096,2023-09-27,33.6303,105.767,66.5369,205.934
2097,2023-09-28,33.7492,98.1222,62.506,194.377
2098,2023-09-29,33.8144,129.989,91.4628,255.266
2099,2023-09-30,33.5992,98.9,60.5038,193.003
2100,2023-10-01,33.7263,103.167,59.024,195.917
2101,2023-10-02,33.7114,152.533,104.088,290.332
2102,2023-10-03,33.5905,114.989,64.695,213.274
2103,2023-10-04,33.5373,112.0,66.7934,212.331
2104,2023-10-05,33.4688,99.5,51.5454,184.514
2105,2023-10-06,33.3877,91.7111,48.7909,173.89
2106,2023-10-07,33.4463,113.544,73.9341,220.925
2107,2023-10-08,33.4664,137.722,97.5326,268.721
2108,2023-10-09,33.3477,161.189,113.756,308.293
2109,2023-10-10,33.9984,116.931,69.7146,220.644
2110,2023-10-11,34.0852,177.997,126.206,338.288
2111,2023-10-12,34.0516,183.361,136.103,353.515
2112,2023-10-13,34.1793,125.3,69.0318,228.511
2113,2023-10-14,34.2396,140.144,91.1754,265.559
2114,2023-10-15,34.1437,185.722,133.227,353.093
2115,2023-10-16,34.1437,164.742,124.236,323.121
2116,2023-10-17,34.0295,131.572,81.9934,247.595
2117,2023-10-18,33.8488,135.497,82.0738,251.42
2118,2023-10-19,33.7901,173.197,124.235,331.222
2119,2023-10-20,33.939,153.75,103.997,291.686
2120,2023-10-21,33.9812,169.578,120.718,324.277
2121,2023-10-22,33.9097,165.525,114.499,313.933
2122,2023-10-23,33.8795,168.544,113.619,316.043
2123,2023-10-24,33.8511,189.239,136.928,360.018
2124,2023-10-25,33.7954,180.394,123.619,337.808
2125,2023-10-26,33.7573,193.147,134.922,361.826
2126,2023-10-27,33.7052,185.714,119.873,339.292
2127,2023-10-28,35.005,143.333,97.9377,276.276
2128,2023-10-29,33.6241,165.489,114.525,313.638
2129,2023-10-30,33.5767,175.219,119.322,328.118
2130,2023-10-31,33.537,161.528,105.063,300.127
2131,2023-11-01,33.5707,158.269,99.9989,291.839
2132,2023-11-02,33.4678,166.556,104.641,304.665
2133,2023-11-03,33.5398,185.875,125.867,345.281
2134,2023-11-04,33.4996,158.65,100.751,292.901
2135,2023-11-05,33.5748,136.942,80.1807,250.697
2136,2023-11-06,33.5734,163.178,103.215,299.966
2137,2023-11-07,33.5565,190.778,125.337,349.671
2138,2023-11-08,33.5774,155.464,99.4634,288.505
2139,2023-11-09,33.5779,184.661,111.228,329.467
2140,2023-11-10,33.5772,187.075,127.333,347.986
2141,2023-11-11,33.5658,174.175,117.507,325.248
2142,2023-11-12,33.4168,148.144,88.3106,269.872
2143,2023-11-13,33.4549,143.442,82.8686,259.765
2144,2023-11-14,33.4725,148.975,89.0682,271.516
2145,2023-11-15,33.4252,206.581,143.167,383.173
2146,2023-11-16,33.4357,214.553,143.2,391.188
2147,2023-11-17,33.2821,202.747,132.468,368.497
2148,2023-11-18,33.2342,118.997,63.0849,215.316
2149,2023-11-19,33.3226,119.1,63.6476,216.07
2150,2023-11-20,33.4238,142.767,86.9777,263.168
2151,2023-11-21,33.3271,218.753,152.293,404.373
2152,2023-11-22,33.2555,156.197,100.763,290.216
2153,2023-11-23,33.3163,153.272,97.1406,283.729
2154,2023-11-24,33.4085,228.606,168.44,430.454
2155,2023-11-25,33.2555,209.314,151.76,394.33
2156,2023-11-26,33.213,199.708,142.627,375.549
2157,2023-11-27,33.3155,227.194,159.956,420.466
2158,2023-11-28,33.2325,270.483,199.651,503.366
2159,2023-11-29,33.2692,269.239,194.344,496.852
2160,2023-11-30,27.8853,279.231,207.126,514.242
2161,2023-12-01,30.3695,303.633,220.451,554.453
2162,2023-12-02,33.6386,267.831,188.716,490.185
2163,2023-12-03,33.384,222.956,153.991,410.33
2164,2023-12-04,33.2701,241.811,166.615,441.696
2165,2023-12-05,33.2572,258.186,181.45,472.893
2166,2023-12-06,33.1523,194.669,119.356,347.178
2167,2023-12-07,33.1463,176.097,101.589,310.832
2168,2023-12-08,33.1144,168.056,95.1194,296.289
2169,2023-12-09,33.1318,135.575,75.2331,243.94
2170,2023-12-10,33.109,137.45,77.3286,247.888
2171,2023-12-11,33.067,221.186,152.551,406.805
2172,2023-12-12,32.7819,206.892,138.817,378.491
2173,2023-12-13,33.0758,216.072,145.927,395.075
2174,2023-12-14,33.0209,218.656,152.687,404.363
2175,2023-12-15,32.9417,176.075,112.687,321.703
2176,2023-12-16,32.9147,119.958,64.8733,217.746
2177,2023-12-17,32.8376,117.122,62.423,212.383
2178,2023-12-18,32.8927,196.047,135.533,364.473
2179,2023-12-19,32.9047,159.108,98.7774,290.79
2180,2023-12-20,32.7939,144.119,83.2907,260.204
2181,2023-12-21,32.871,129.05,70.7163,232.637
2182,2023-12-22,32.754,122.35,64.9803,220.084
2183,2023-12-23,32.6435,107.383,55.2581,195.285
2184,2023-12-24,32.7794,103.811,49.8565,186.447
2185,2023-12-25,32.8345,105.367,52.2651,190.466
2186,2023-12-26,32.7278,144.492,98.8625,276.082
2187,2023-12-27,32.7281,130.831,72.218,235.777
2188,2023-12-28,32.7036,117.764,69.4435,219.911
2189,2023-12-29,32.6971,163.511,100.795,297.003
2190,2023-12-30,32.6574,118.211,63.1128,213.981
2191,2023-12-31,32.6786,118.794,64.8528,216.326
2192,2024-01-01,32.6027,137.644,74.962,245.209
2193,2024-01-02,32.6426,166.408,121.731,320.782
2194,2024-01-03,32.5968,202.025,130.067,364.689
2195,2024-01-04,32.5469,230.111,162.635,425.293
2196,2024-01-05,32.515,221.95,156.206,410.671
2197,2024-01-06,32.4736,239.456,173.675,445.604
2198,2024-01-07,32.4394,253.872,179.107,465.418
2199,2024-01-08,32.4235,242.347,166.905,441.675
2200,2024-01-09,32.6089,235.542,159.787,427.938
2201,2024-01-10,32.645,268.661,191.227,492.533
2202,2024-01-11,32.7202,273.733,199.854,506.308
2203,2024-01-12,32.6849,290.917,207.431,531.032
2204,2024-01-13,32.6244,249.067,181.286,462.977
2205,2024-01-14,32.6509,214.506,150.819,397.976
2206,2024-01-15,32.6536,291.133,207.302,531.089
2207,2024-01-16,32.5851,279.128,203.288,515.001
2208,2024-01-17,32.6787,291.164,210.871,534.714
2209,2024-01-18,27.4203,297.875,215.251,540.547
2210,2024-01-19,33.1311,211.569,136.584,381.284
2211,2024-01-20,32.5981,146.756,83.5571,262.911
2212,2024-01-21,17.5617,183.417,113.72,314.699
2213,2024-01-22,25.6604,195.2,113.192,334.052
2214,2024-01-23,33.1622,166.5,96.0151,295.677
2215,2024-01-24,32.833,196.811,130.253,359.897
2216,2024-01-25,32.717,145.472,86.1286,264.318
2217,2024-01-26,32.8581,160.417,97.486,290.761
2218,2024-01-27,32.5482,130.681,72.2751,235.504
2219,2024-01-28,30.7396,153.519,100.433,284.692
2220,2024-01-29,25.9104,248.394,177.979,452.284
2221,2024-01-30,26.7291,218.097,155.386,400.212
2222,2024-01-31,27.1472,203.067,134.874,365.088
2223,2024-02-01,31.8023,204.958,139.976,376.736
2224,2024-02-02,30.5892,142.744,82.6619,255.996
2225,2024-02-03,32.5507,149.317,95.6986,277.566
2226,2024-02-04,32.3886,116.844,63.4305,212.664
2227,2024-02-05,32.3184,126.939,69.9752,229.233
2228,2024-02-06,32.5104,207.067,149.995,389.572
2229,2024-02-07,32.3848,236.872,160.394,429.651
2230,2024-02-08,32.2826,212.753,144.784,389.819
2231,2024-02-09,32.2181,213.836,144.086,390.141
2232,2024-02-10,32.1519,198.222,133.374,363.748
2233,2024-02-11,32.3337,169.256,115.808,317.397
2234,2024-02-12,32.2717,200.078,137.788,370.137
2235,2024-02-13,17.3386,249.633,184.98,451.952
2236,2024-02-14,33.8412,197.678,128.335,359.854
2237,2024-02-15,32.4398,199.122,135.419,366.981
2238,2024-02-16,32.2675,200.356,136.462,369.085
2239,2024-02-17,32.2,157.6,102.754,292.554
2240,2024-02-18,32.3274,130.733,79.5827,242.643
2241,2024-02-19,32.223,156.036,98.0193,286.278
2242,2024-02-20,32.2278,169.056,113.769,315.052
2243,2024-02-21,32.1972,132.744,81.38,246.322
2244,2024-02-22,32.2708,167.311,111.579,311.161
2245,2024-02-23,32.2296,206.056,144.557,382.842
2246,2024-02-24,32.1627,210.9,142.351,385.414
2247,2024-02-25,32.2234,161.744,102.232,296.2
2248,2024-02-26,25.9932,211.989,145.474,383.457
2249,2024-02-27,22.7916,210.667,145.462,378.92
2250,2024-02-28,23.2451,174.133,110.078,307.456
2251,2024-02-29,34.2405,183.233,120.275,337.749
2252,2024-03-01,32.2147,185.333,122.336,339.884
2253,2024-03-02,32.0715,162.1,103.852,298.024
2254,2024-03-03,32.0815,201.478,137.682,371.241
2255,2024-03-04,32.1817,175.689,108.466,316.336
2256,2024-03-05,32.0696,185.578,129.753,347.4
2257,2024-03-06,32.0713,155.422,98.7573,286.251
2258,2024-03-07,31.8256,164.333,104.151,300.31
2259,2024-03-08,32.2132,159.078,98.3071,289.598
2260,2024-03-09,31.8068,162.322,103.729,297.858
2261,2024-03-10,31.8063,201.478,151.248,384.532
2262,2024-03-11,31.3499,220.411,153.641,405.402
2263,2024-03-12,31.8287,179.244,113.257,324.331
2264,2024-03-13,31.8023,197.311,136.007,365.12
2265,2024-03-14,31.5398,160.967,108.882,301.389
2266,2024-03-15,31.7119,206.878,144.117,382.706
2267,2024-03-16,31.5029,164.214,102.417,298.133
2268,2024-03-17,31.5897,128.0,73.4168,233.006
2269,2024-03-18,31.5445,136.022,78.9656,246.532
2270,2024-03-19,31.6633,218.011,157.606,407.281
2271,2024-03-20,31.5486,206.489,143.193,381.23
2272,2024-03-21,31.9339,156.967,97.9577,286.858
2273,2024-03-22,32.7151,141.544,83.8622,258.122
2274,2024-03-23,32.5126,135.967,79.3397,247.819
2275,2024-03-24,32.4769,183.744,128.493,344.715
2276,2024-03-25,32.5265,208.6,143.94,385.066
2277,2024-03-26,32.4755,216.833,145.247,394.556
2278,2024-03-27,32.7907,192.778,129.848,355.416
2279,2024-03-28,32.7224,232.944,157.16,422.827
2280,2024-03-29,32.718,199.1,139.91,371.728
2281,2024-03-30,31.3166,142.6,92.9359,266.853
2282,2024-03-31,32.6448,147.678,97.9518,278.274
2283,2024-04-01,32.6276,193.311,137.294,
2284,2024-04-02,32.6066,219.556,157.974,
2285,2024-04-03,32.5665,218.867,156.915,
2286,2024-04-04,32.5033,193.422,126.905,
2287,2024-04-05,32.4773,115.978,64.0455,
2288,2024-04-06,30.6066,106.411,64.8797,
2289,2024-04-07,32.5701,109.9,66.4403,
2290,2024-04-08,32.5462,203.067,132.408,
2291,2024-04-09,32.4964,161.967,100.952,
2292,2024-04-10,32.3956,145.7,87.2753,
2293,2024-04-11,32.4153,142.933,85.3832,
2294,2024-04-12,32.4012,122.2,71.8467,
2295,2024-04-13,32.4373,102.378,60.8209,
2296,2024-04-14,32.344,112.278,66.0692,
2297,2024-04-15,32.3892,125.711,72.0517,
2298,2024-04-16,32.3243,167.633,109.613,
2299,2024-04-17,32.3011,211.989,150.507,
2300,2024-04-18,32.2668,194.122,134.974,
2301,2024-04-19,32.2891,193.511,138.561,
2302,2024-04-20,32.2228,177.267,128.502,
2303,2024-04-21,32.2092,169.911,119.649,
2304,2024-04-22,32.2048,183.433,128.888,
2305,2024-04-23,32.1767,171.778,117.48,
2306,2024-04-24,32.1439,198.578,144.95,
2307,2024-04-25,32.1605,212.1,149.4,
2308,2024-04-26,32.1301,188.722,124.871,
2309,2024-04-27,32.0947,177.544,125.766,
2310,2024-04-28,32.0726,147.833,98.9574,
2311,2024-04-29,32.0634,170.736,111.111,
2312,2024-04-30,32.0553,178.222,123.374,
2313,2024-05-01,32.0235,166.578,120.63,
2314,2024-05-02,31.9769,190.133,133.223,
2315,2024-05-03,31.9888,192.533,138.182,
2316,2024-05-04,31.9676,185.944,135.666,
2317,2024-05-05,31.9179,162.3,113.697,
2318,2024-05-06,31.9683,164.422,118.267,
2319,2024-05-07,31.9095,206.633,144.661,
2320,2024-05-08,31.8911,190.767,141.788,
2321,2024-05-09,31.844,170.933,114.648,
2322,2024-05-10,31.8112,154.778,106.812,
2323,2024-05-11,31.756,132.578,92.9409,
2324,2024-05-12,31.7957,143.944,100.893,
2325,2024-05-13,31.785,146.544,105.046,
2326,2024-05-14,31.7786,176.389,125.238,
2327,2024-05-15,31.7604,179.933,124.532,
2328,2024-05-16,30.7871,159.567,103.786,
2329,2024-05-17,32.1094,146.467,97.3167,
2330,2024-05-18,31.8498,137.911,94.8309,
2331,2024-05-19,31.7915,152.878,108.008,
2332,2024-05-20,31.6976,183.256,132.233,
2333,2024-05-21,31.7027,184.311,133.715,
2334,2024-05-22,31.7648,141.189,94.9218,
2335,2024-05-23,31.7118,150.378,99.581,
2336,2024-05-24,31.6761,197.883,139.681,
2337,2024-05-25,31.635,116.667,72.6583,
2338,2024-05-26,31.6221,138.278,94.6271,
2339,2024-05-27,31.5657,166.0,115.9,
2340,2024-05-28,31.5906,141.344,93.0271,
2341,2024-05-29,31.5866,135.689,87.614,
2342,2024-05-30,31.6054,128.956,81.0325,
2343,2024-05-31,31.5456,144.733,100.553,
2344,2024-06-01,31.5327,143.622,101.833,
2345,2024-06-02,31.4827,136.033,91.7881,
2346,2024-06-03,31.4514,137.244,90.811,
2347,2024-06-04,31.4811,116.911,70.7225,
2348,2024-06-05,31.5072,138.967,91.8648,
2349,2024-06-06,31.4465,156.689,105.538,
2350,2024-06-07,31.434,127.811,80.2875,
2351,2024-06-08,31.4184,107.8,63.1757,
2352,2024-06-09,31.4323,113.122,65.976,
2353,2024-06-10,23.7462,143.467,96.231,
2354,2024-06-11,33.374,157.878,111.429,
2355,2024-06-12,31.5905,170.922,115.604,
2356,2024-06-13,31.4779,128.689,77.7929,
2357,2024-06-14,31.4645,139.589,95.6763,
2358,2024-06-15,31.3847,133.756,87.5831,
2359,2024-06-16,31.3882,129.767,87.2569,
2360,2024-06-17,31.3854,162.878,113.643,
2361,2024-06-18,31.3577,150.544,103.608,
2362,2024-06-19,31.2879,165.833,115.217,
2363,2024-06-20,31.2719,156.5,106.26,
2364,2024-06-21,31.2536,132.967,86.7546,
2365,2024-06-22,31.2371,139.2,93.1367,
2366,2024-06-23,31.1547,132.078,94.724,
2367,2024-06-24,5.16007,169.933,127.824,
2368,2024-06-25,0.0,198.089,149.761,
2369,2024-06-26,0.0,166.156,117.641,
2370,2024-06-27,0.0,133.022,84.2483,
2371,2024-06-28,0.0,167.233,117.918,
2372,2024-06-29,24.3321,137.911,93.3566,
2373,2024-06-30,33.0512,123.689,80.0565,
2374,2024-07-01,32.5681,139.067,87.2242,
2375,2024-07-02,32.866,148.356,94.4466,
2376,2024-07-03,32.5154,106.778,60.3576,
2377,2024-07-04,32.2794,117.389,74.131,
2378,2024-07-05,32.0643,149.633,99.7071,
2379,2024-07-06,32.009,120.378,79.5346,
2380,2024-07-07,31.9469,145.578,104.061,
2381,2024-07-08,31.8518,152.244,101.386,
2382,2024-07-09,31.7641,140.711,89.1904,
2383,2024-07-10,31.7367,131.067,79.7368,
2384,2024-07-11,31.6723,132.311,85.6068,
2385,2024-07-12,31.5996,154.578,109.395,
2386,2024-07-13,31.518,150.478,105.136,
2387,2024-07-14,31.4757,147.944,102.235,
2388,2024-07-15,31.4356,157.656,107.175,
2389,2024-07-16,31.3741,153.322,106.521,
2390,2024-07-17,31.3449,133.378,88.5216,
2391,2024-07-18,31.2539,157.956,107.653,
2392,2024-07-19,31.1696,124.667,80.087,
2393,2024-07-20,31.1417,122.567,78.6773,
2394,2024-07-21,31.1134,137.178,91.5592,
2395,2024-07-22,31.0629,154.367,103.811,
2396,2024-07-23,31.0289,163.789,112.129,
2397,2024-07-24,30.9841,147.144,97.0802,
2398,2024-07-25,30.9869,141.144,91.895,
2399,2024-07-26,30.9254,146.456,95.3108,
2400,2024-07-27,30.9497,142.344,94.2955,
2401,2024-07-28,30.8704,132.478,86.1616,
2402,2024-07-29,30.8797,147.667,99.02,
2403,2024-07-30,30.8769,174.867,111.858,
2404,2024-07-31,30.7758,170.85,112.105,
2405,2024-08-01,30.7747,147.767,94.435,
2406,2024-08-02,30.7919,132.3,74.0207,
2407,2024-08-03,30.7513,132.456,73.2762,
2408,2024-08-04,30.6383,101.811,46.2537,
2409,2024-08-05,30.7509,121.078,80.3022,
2410,2024-08-06,30.6574,111.056,72.3234,
2411,2024-08-07,30.6652,117.233,79.682,
2412,2024-08-08,30.6167,131.644,83.545,
2413,2024-08-09,30.594,117.222,65.7412,
2414,2024-08-10,30.6098,131.778,87.32,
2415,2024-08-11,25.5671,113.5,72.2559,
2416,2024-08-12,32.7832,128.767,78.3153,
2417,2024-08-13,30.8787,140.256,89.9563,
2418,2024-08-14,30.7199,150.433,95.5017,
2419,2024-08-15,30.7542,138.067,87.3819,
2420,2024-08-16,30.6835,135.622,86.3154,
2421,2024-08-17,30.6783,118.167,71.6787,
2422,2024-08-18,30.6397,117.656,68.7448,
2423,2024-08-19,30.6227,127.167,73.29,
2424,2024-08-20,30.6098,118.289,69.5293,
2425,2024-08-21,30.5374,124.011,69.901,
2426,2024-08-22,30.5782,141.733,91.6408,
2427,2024-08-23,30.5251,127.811,76.2469,
2428,2024-08-24,30.5163,120.667,70.3236,
2429,2024-08-25,30.5033,117.778,69.0455,
2430,2024-08-26,30.4199,140.289,97.4758,
2431,2024-08-27,30.4615,141.689,99.392,
2432,2024-08-28,30.4626,144.011,99.1146,
2433,2024-08-29,30.4491,174.522,130.614,
2434,2024-08-30,30.4088,184.789,137.585,
2435,2024-08-31,30.3543,121.256,79.483,
2436,2024-09-01,30.3702,140.944,110.079,
2437,2024-09-02,30.3889,164.489,123.997,
2438,2024-09-03,30.2153,174.058,126.115,
2439,2024-09-04,30.3524,159.117,112.835,
2440,2024-09-05,30.324,130.1,88.7006,
2441,2024-09-06,30.2824,144.289,102.891,
2442,2024-09-07,30.3136,157.433,114.101,
2443,2024-09-08,30.319,111.022,71.0864,
2444,2024-09-09,30.2289,119.944,70.2295,
2445,2024-09-10,30.2968,108.453,65.5658,
2446,2024-09-11,30.2561,133.133,85.5982,
2447,2024-09-12,30.2549,161.789,119.04,
2448,2024-09-13,30.165,144.156,95.5016,
2449,2024-09-14,30.0202,105.444,64.083,
2450,2024-09-15,30.212,164.967,116.296,
2451,2024-09-16,30.1574,161.978,115.333,
2452,2024-09-17,30.1559,161.286,114.317,
2453,2024-09-18,30.1496,164.733,119.586,
2454,2024-09-19,30.1099,161.367,114.698,
2455,2024-09-20,30.0949,176.778,117.34,
2456,2024-09-21,30.0661,142.022,98.9894,
2457,2024-09-22,30.0895,149.978,106.424,
2458,2024-09-23,30.0571,176.2,128.453,
2459,2024-09-24,30.0197,180.147,129.327,
2460,2024-09-25,29.9849,156.511,116.3,
2461,2024-09-26,30.0225,139.0,90.5154,
2462,2024-09-27,30.0144,152.022,104.148,
2463,2024-09-28,29.9651,165.889,121.844,
2464,2024-09-29,29.9392,121.211,76.1241,
2465,2024-09-30,29.9347,183.767,129.826,
